"x"
-4.75026937935887e-12
-0.00397361014684894
-0.00638877570072517
-0.0115708201137236
-0.0147176566416617
-0.0148131539421716
-0.0147961580650457
-0.0148251333164632
-0.0157900994082671
-0.0170773964665227
-0.0167978752845535
-0.0198981743899114
-0.0221429431739967
-0.0293413744672773
-0.0331262790044361
-0.0408116580495229
-0.0436913638872316
-0.0393152801273002
-0.0192249860993326
0.0207637927924955
0.0787629482310976
0.154928947918426
0.261142062549525
0.396715247630772
0.567753627947593
0.772890608800217
1.01600615171028
1.29683506665179
1.60589640079967
1.97281674723091
2.41244857655818
2.86719573123208
3.36513269104343
3.91283629326477
4.48811958159908
5.10974208614415
5.76771176983014
6.4527866875878
7.17650536064156
7.86211722920939
8.68090658002952
8.57228369487523
8.75716104848532
9.70399380302526
10.4259715031749
10.8091383299283
11.4423393779334
12.4247741232805
13.1226247509089
14.0935249778486
14.9844055259961
15.9208425399478
16.6636628672953
17.1713979272448
18.3461282595917
18.9621431620809
19.5003543372666
20.4545570664635
21.4015777630687
22.3353754460355
23.2553790654009
23.954796250383
24.4056696110435
25.1564735587445
25.9600446576444
26.7319753058868
27.4909940605817
28.3828564163931
29.1693061962181
29.8720558270746
30.2702827234739
31.1833648614826
32.1708972640978
33.0910071897075
33.942337676575
34.7469761360086
33.8632769113665
34.9788056277098
35.8266998476366
36.5716549705055
37.3230300381301
38.1280979023826
39.0754566460776
39.889703980791
40.6795885960358
41.3056035645035
42.0635871704312
42.8083886415859
43.5528290003015
44.191330170199
44.8721310803286
45.2380171326468
45.8259452436997
46.4376048815264
47.1117229554143
47.5998720564062
48.2676376450652
48.7888408209809
49.3477879971794
48.7752379241826
49.2923835249029
48.7633236143015
49.3275715813962
49.8523033170189
50.3594848246586
50.9137009760808
51.3992509573342
51.9476356082139
52.5681524767341
53.0145660614072
53.5889983136573
54.1362865750521
54.6386321679691
55.1660814960275
55.6264323655513
56.0064863637126
56.5021564912743
56.028053184651
56.5388261666654
57.0070920736172
57.3785928796416
57.861023981351
58.3328089691365
58.7164660563259
59.1316097061777
59.5300394196408
60.0372102182126
60.4897730839831
60.9059241535858
61.3539702779677
61.7312381210953
62.0787271790096
62.4404720453069
62.7651018859697
63.1211153405103
63.4725942419129
63.8672296238261
64.3508938339717
64.7846372014351
65.2041126898884
65.6224973067722
65.9962192154486
66.4076639210913
66.8217347254013
67.22780842295
67.7131918012008
68.1554528952689
68.5216868412289
68.9408313610274
69.2730376485547
69.6987919939573
70.1261678183079
70.4180384392066
70.7622732249974
71.1700463025021
71.5504911169125
71.9158751259777
72.345298369386
72.7582742917236
73.1396804485012
73.5498052216007
73.9564743974559
74.2926306949818
74.6246608740743
74.9080106248858
75.3775644580914
75.8012576200554
76.3121142459557
76.7471967498959
77.3568623197123
77.9383426364004
78.6817731592974
79.4337777780814
80.208755806862
80.9496863505564
81.6197415193666
82.3179073426627
82.8435105644266
83.6946754173683
84.6552450981296
85.3829580475757
86.212548346415
86.7596969820823
87.4949024868806
88.1326588564397
89.2306839253165
90.0759050522041
90.8330956127484
91.5899653952298
92.2289857339536
92.865785979488
93.6938225500471
94.3323661697177
94.9817309245589
95.764333599039
96.522355409917
97.134497659006
98.0015994514233
98.6791959220975
99.4666728881287
100.265980422306
100.878880855419
101.588634324015
102.412425494055
103.258627306141
104.02540538052
104.887801040284
105.633868839011
106.510649253794
107.2810360948
108.131671210017
109.010964916085
109.726645301728
110.248862636646
110.309084498537
111.090509629212
111.943399395249
112.97278732814
113.970010460967
114.876970114395
115.776373777913
116.902345607675
117.978191668386
119.018066033472
120.141919881275
121.247416523582
122.388643735318
123.441869628838
124.268596009623
125.383692489345
126.270092601759
127.39777462159
128.362771187974
129.263062938399
130.130788734286
130.765952257854
131.796332550105
132.518873218585
133.280155879477
134.036938767874
134.283950135487
135.081347307511
134.814859618298
133.311820831794
133.140140071865
133.432354818456
133.881493746199
134.878048193008
135.662903598614
136.569189644999
137.10255936199
137.245459634248
137.980405715857
138.952069415554
139.838820023368
140.270410933735
140.980334896207
141.645271417024
142.365013141355
142.963472720562
143.53344520408
143.866449670612
144.510789216732
144.951396127723
145.207352510718
145.817496310178
146.70882872825
147.51940289959
148.29079818757
149.218416157683
149.886961081869
150.548418081412
151.075197142583
151.760376729838
152.338223613619
152.94807520937
153.69596182043
154.419640456509
155.20466318546
155.887844843044
156.675801881072
157.135209142413
157.777961453245
158.703656563114
159.364528797212
160.020765337057
160.44879558758
160.765693827925
161.468548595675
162.093178571538
