x,y,z
-0.05393138900399208, 1.3568986654281616, 0.005566110368818045
-0.054990626871585846, 1.3695265054702759, 0.006429734639823437
-0.0548994354903698, 1.381244421005249, 0.005416310392320156
-0.05471312999725342, 1.3926185369491577, 0.004193280823528767
-0.05530991405248642, 1.4041523933410645, 0.0038093605544418097
-0.05536365881562233, 1.4155555963516235, 0.003899963805451989
-0.055489182472229004, 1.4266211986541748, 0.004078500904142857
-0.05608630180358887, 1.4373270273208618, 0.0027068674098700285
-0.05576666444540024, 1.44777250289917, 0.0027435114607214928
-0.055920056998729706, 1.4582377672195435, 0.001718470943160355
-0.05626269429922104, 1.4685701131820679, 0.002514030085876584
-0.05633010342717171, 1.4785393476486206, 0.0007839656318537891
-0.05667594447731972, 1.488089919090271, -1.0445242878631689e-05
-0.05698010325431824, 1.498374104499817, 0.0005274020368233323
-0.05689449980854988, 1.5074632167816162, -0.0005890612374059856
-0.05715346708893776, 1.517208218574524, -0.0009414302767254412
-0.05761858448386192, 1.5259636640548706, -0.001210596994496882
-0.0574122779071331, 1.5350325107574463, -0.0020360094495117664
-0.057551998645067215, 1.543351650238037, -0.0023004445247352123
-0.05765370652079582, 1.5520236492156982, -0.0035640622954815626
-0.05804963782429695, 1.5603151321411133, -0.003547391388565302
-0.05782000720500946, 1.5684157609939575, -0.005696483887732029
-0.05808562412858009, 1.5764992237091064, -0.005302250850945711
-0.05824784189462662, 1.5845826864242554, -0.006997810676693916
-0.05845467373728752, 1.592401385307312, -0.006557276472449303
-0.05809402093291283, 1.600195288658142, -0.008400260470807552
-0.05837592855095863, 1.608193039894104, -0.00797219667583704
-0.05801636725664139, 1.61576509475708, -0.009978326968848705
-0.05835475027561188, 1.6236590147018433, -0.009358643554151058
-0.057673852890729904, 1.631418228149414, -0.011219617910683155
-0.058424849063158035, 1.6389234066009521, -0.01116987969726324
-0.058035604655742645, 1.6467183828353882, -0.0119468430057168
-0.05888812243938446, 1.6539676189422607, -0.011812117882072926
-0.058624301105737686, 1.6614727973937988, -0.012846773490309715
-0.058277711272239685, 1.668713927268982, -0.013679292052984238
-0.058728769421577454, 1.6755632162094116, -0.01426709908992052
-0.058943234384059906, 1.6828069686889648, -0.014703268185257912
-0.058862585574388504, 1.689853549003601, -0.01547062024474144
-0.05940951779484749, 1.6965177059173584, -0.01572919450700283
-0.059986378997564316, 1.7037415504455566, -0.01545997615903616
-0.05998865142464638, 1.7108402252197266, -0.016488907858729362
-0.06117541342973709, 1.717292308807373, -0.015849336981773376
-0.06068425625562668, 1.7240146398544312, -0.01632002741098404
-0.06086422875523567, 1.7304530143737793, -0.017826279625296593
-0.060958124697208405, 1.736853837966919, -0.017064999788999557
-0.06109663099050522, 1.7433502674102783, -0.017928147688508034
-0.06137431040406227, 1.7501293420791626, -0.01856989972293377
-0.06179892644286156, 1.756284475326538, -0.01760285347700119
-0.06232370808720589, 1.7629621028900146, -0.017935844138264656
-0.06252116709947586, 1.7697335481643677, -0.017775708809494972
-0.06287125498056412, 1.7756808996200562, -0.017681850120425224
-0.06332690268754959, 1.7822083234786987, -0.017904657870531082
-0.06324358284473419, 1.7887015342712402, -0.018466128036379814
-0.06357201933860779, 1.7945636510849, -0.018366044387221336
-0.06399000436067581, 1.8012269735336304, -0.018093420192599297
-0.06422878056764603, 1.8075299263000488, -0.01853143610060215
-0.06496360898017883, 1.8137012720108032, -0.017716357484459877
-0.06514252722263336, 1.8198683261871338, -0.018299808725714684
-0.0645657554268837, 1.8258830308914185, -0.01907603070139885
-0.0650896430015564, 1.8318363428115845, -0.018250346183776855
-0.06528092175722122, 1.8378403186798096, -0.018760979175567627
-0.06531452387571335, 1.8443058729171753, -0.018259389325976372
-0.0654745027422905, 1.8500308990478516, -0.018826264888048172
-0.06580016762018204, 1.8563991785049438, -0.018672620877623558
-0.06580647081136703, 1.8628751039505005, -0.01891101710498333
-0.06606786698102951, 1.8688966035842896, -0.01914544589817524
-0.06616181135177612, 1.8755834102630615, -0.01932097226381302
-0.0656723603606224, 1.882315754890442, -0.020527971908450127
-0.06609266251325607, 1.8892016410827637, -0.020714081823825836
-0.0663277804851532, 1.8968325853347778, -0.020664812996983528
-0.06656920164823532, 1.9049164056777954, -0.021402467042207718
-0.06627177447080612, 1.9130072593688965, -0.021742403507232666
-0.06644701957702637, 1.9221996068954468, -0.02193552814424038
-0.06638763099908829, 1.9314074516296387, -0.023828955367207527
-0.06624312698841095, 1.9408063888549805, -0.024513479322195053
-0.06618549674749374, 1.9509820938110352, -0.024994472041726112
-0.06615638732910156, 1.9612587690353394, -0.02554752118885517
-0.06652002036571503, 1.9723098278045654, -0.025907840579748154
-0.0665973424911499, 1.9835511445999146, -0.02611069194972515
-0.0667131096124649, 1.9950515031814575, -0.02753916010260582
-0.06626422703266144, 2.006833553314209, -0.02879614755511284
-0.06623076647520065, 2.019198179244995, -0.02952747233211994
-0.06624773144721985, 2.0313520431518555, -0.030470598489046097
-0.06653805077075958, 2.0440969467163086, -0.030645618215203285
-0.06634866446256638, 2.0565567016601562, -0.03207625821232796
-0.0664692372083664, 2.0694580078125, -0.03238663077354431
-0.06667668372392654, 2.082345485687256, -0.03360116854310036
-0.06672109663486481, 2.0951879024505615, -0.0355706587433815
-0.06716986745595932, 2.108919620513916, -0.03459838777780533
-0.06717316061258316, 2.1221671104431152, -0.036423977464437485
-0.06671314686536789, 2.135740280151367, -0.037414953112602234
-0.06678203493356705, 2.149466037750244, -0.03860781341791153
-0.0665808916091919, 2.1631109714508057, -0.04088939353823662
-0.06568882614374161, 2.177096128463745, -0.041361961513757706
-0.06715261191129684, 2.1913602352142334, -0.041704438626766205
-0.06763571500778198, 2.2055153846740723, -0.04303698614239693
-0.06681294739246368, 2.2196967601776123, -0.04503742977976799
-0.0653064027428627, 2.234529495239258, -0.04404642805457115
-0.0670890361070633, 2.2492127418518066, -0.045303359627723694
-0.0673956349492073, 2.264237880706787, -0.045326195657253265
-0.06695868819952011, 2.2791168689727783, -0.04678475856781006
-0.06888565421104431, 2.2942423820495605, -0.047048136591911316
-0.07067275792360306, 2.3097190856933594, -0.04449314996600151
-0.07128686457872391, 2.3245112895965576, -0.04856763035058975
-0.07218129932880402, 2.339677333831787, -0.04715755954384804
-0.06284991651773453, 2.3556969165802, -0.05678285285830498
-0.09483718872070312, 2.373331308364868, 0.02502204105257988
-0.09026414901018143, 2.3880815505981445, 0.1082058846950531
-0.056838419288396835, 2.4060449600219727, 0.09953168034553528
-0.06521263718605042, 2.4199070930480957, 0.020594006404280663
-0.11213807016611099, 2.43403959274292, 0.01522067654877901
-0.07058026641607285, 2.445374011993408, -0.017018159851431847
-0.09834107011556625, 2.4545199871063232, -0.06606040894985199
-0.054673608392477036, 2.4676551818847656, -0.09547270834445953
-0.08512944728136063, 2.482525587081909, -0.059172023087739944
-0.08036510646343231, 2.495525360107422, -0.07512139528989792
-0.07924062758684158, 2.50689959526062, -0.09212660789489746
-0.06111961603164673, 2.518361806869507, -0.1058419942855835
-0.06854709982872009, 2.5315961837768555, -0.1012081429362297
-0.07158194482326508, 2.545072555541992, -0.09134294092655182
-0.07089224457740784, 2.5554022789001465, -0.09019998461008072
-0.07009874284267426, 2.5651702880859375, -0.09697988629341125
-0.07215944677591324, 2.5770418643951416, -0.09652283042669296
-0.07397568225860596, 2.587876558303833, -0.09707307815551758
-0.07191956788301468, 2.597792863845825, -0.09249915927648544
-0.06790468841791153, 2.606411933898926, -0.09118597954511642
-0.07051866501569748, 2.6146953105926514, -0.0926886796951294
-0.06442154943943024, 2.6236162185668945, -0.09229038655757904
-0.06512553244829178, 2.632082223892212, -0.09264080226421356
-0.0635482519865036, 2.6393826007843018, -0.09805846214294434
-0.06511084735393524, 2.6466493606567383, -0.09991651773452759
-0.06102677807211876, 2.654264450073242, -0.09971808642148972
-0.06272793561220169, 2.6617043018341064, -0.09958940744400024
-0.06208973750472069, 2.668724775314331, -0.10193051397800446
-0.06215503439307213, 2.675694227218628, -0.10307180136442184
-0.060708291828632355, 2.6828110218048096, -0.10175689309835434
-0.059950076043605804, 2.6893229484558105, -0.10526218265295029
-0.0595947690308094, 2.695984125137329, -0.10585235059261322
-0.05917096510529518, 2.702625036239624, -0.10563145577907562
-0.05888974666595459, 2.709087371826172, -0.10625973343849182
-0.05895278975367546, 2.7152459621429443, -0.10844016820192337
-0.058680519461631775, 2.721574068069458, -0.10866399854421616
-0.05843033269047737, 2.72788143157959, -0.1084182858467102
-0.05936558172106743, 2.7341055870056152, -0.10900562256574631
-0.05985848233103752, 2.740192413330078, -0.10976876318454742
-0.05945576727390289, 2.7464210987091064, -0.10920369625091553
-0.05942096933722496, 2.752408027648926, -0.10980328172445297
-0.05971388891339302, 2.758338451385498, -0.1107633039355278
-0.059747304767370224, 2.7643399238586426, -0.11048577725887299
-0.06003359332680702, 2.770235061645508, -0.11059966683387756
-0.06015946716070175, 2.7760772705078125, -0.11060231924057007
-0.0599159337580204, 2.7817139625549316, -0.11217832565307617
-0.05959954857826233, 2.78745698928833, -0.11246249824762344
-0.0592971034348011, 2.7932815551757812, -0.11177319288253784
-0.05934575945138931, 2.79868745803833, -0.11403399705886841
-0.05874459072947502, 2.804373264312744, -0.11474312841892242
-0.058923639357089996, 2.810030460357666, -0.11507262289524078
-0.058317914605140686, 2.8155691623687744, -0.11595388501882553
-0.05894572287797928, 2.8212873935699463, -0.11333728581666946
-0.05830511823296547, 2.826589345932007, -0.1154576987028122
-0.05781404301524162, 2.8318662643432617, -0.11694835871458054
-0.05771585926413536, 2.837371826171875, -0.11704789847135544
-0.05786582827568054, 2.8426270484924316, -0.11791617423295975
-0.057642266154289246, 2.8483569622039795, -0.11645922064781189
-0.05823664739727974, 2.85364031791687, -0.11758188158273697
-0.056527961045503616, 2.859227418899536, -0.11778365820646286
-0.05778975039720535, 2.8646936416625977, -0.11850375682115555
-0.056569505482912064, 2.8704402446746826, -0.11970996111631393
-0.056852202862501144, 2.87642240524292, -0.11871548742055893
-0.056460365653038025, 2.882746458053589, -0.1190669909119606
-0.05606362968683243, 2.8889822959899902, -0.11860261857509613
-0.055607520043849945, 2.895454168319702, -0.12151692062616348
-0.055554814636707306, 2.902029275894165, -0.12166698276996613
-0.05542522668838501, 2.908823013305664, -0.12287571281194687
-0.055889151990413666, 2.9159955978393555, -0.12046852707862854
-0.05595538392663002, 2.922818899154663, -0.1238410472869873
-0.055237531661987305, 2.9301674365997314, -0.12312860041856766
-0.055800944566726685, 2.9373972415924072, -0.1235753670334816
-0.05545344948768616, 2.944584608078003, -0.12602181732654572
-0.05542844533920288, 2.952871322631836, -0.1201830580830574
-0.055868688970804214, 2.9597039222717285, -0.12760522961616516
-0.055929165333509445, 2.967893362045288, -0.1245930939912796
-0.05622708052396774, 2.9759521484375, -0.12237514555454254
-0.05502137541770935, 2.9836959838867188, -0.12530778348445892
-0.055870864540338516, 2.991523027420044, -0.1279415488243103
-0.055834393948316574, 3.000291109085083, -0.12456327676773071
-0.05665644258260727, 3.0085461139678955, -0.12516489624977112
-0.056538816541433334, 3.01676082611084, -0.1273321509361267
-0.05580071732401848, 3.024919271469116, -0.13152524828910828
-0.05548952892422676, 3.0340187549591064, -0.12917199730873108
-0.057059887796640396, 3.043280839920044, -0.1265028566122055
-0.05715098977088928, 3.051563024520874, -0.13349494338035583
-0.055310774594545364, 3.0610923767089844, -0.13128533959388733
-0.05723010376095772, 3.0707852840423584, -0.12833544611930847
-0.05636880546808243, 3.079658031463623, -0.13365128636360168
-0.05652210861444473, 3.0895016193389893, -0.13133729994297028
-0.05610407143831253, 3.098705291748047, -0.13422264158725739
-0.05714785307645798, 3.1078011989593506, -0.13905823230743408
-0.05833690986037254, 3.118062734603882, -0.13171134889125824
-0.0585487000644207, 3.126990556716919, -0.13650953769683838
-0.05876987800002098, 3.1364850997924805, -0.13647925853729248
-0.05929277837276459, 3.146134376525879, -0.13515903055667877
-0.058849189430475235, 3.1557319164276123, -0.1336611658334732
-0.05911828204989433, 3.164182662963867, -0.1426914483308792
-0.060283176600933075, 3.173774003982544, -0.1398705244064331
-0.0611293688416481, 3.18363094329834, -0.13366857171058655
-0.06155095621943474, 3.192176342010498, -0.13853305578231812
-0.061898667365312576, 3.200885534286499, -0.13898558914661407
-0.062030624598264694, 3.20981764793396, -0.1373046636581421
-0.06262452155351639, 3.218404531478882, -0.13727639615535736
-0.06379988044500351, 3.2267777919769287, -0.13828258216381073
-0.06419342011213303, 3.2348875999450684, -0.14008909463882446
-0.063155397772789, 3.243520736694336, -0.1360921710729599
-0.06592631340026855, 3.251206874847412, -0.13854728639125824
-0.06632436811923981, 3.2585809230804443, -0.14216762781143188
-0.06777841597795486, 3.2666690349578857, -0.13728748261928558
-0.06836415827274323, 3.2734386920928955, -0.1406560242176056
-0.06845619529485703, 3.2801971435546875, -0.14181864261627197
-0.07059737294912338, 3.28692889213562, -0.13974739611148834
-0.06982174515724182, 3.2928476333618164, -0.1433648318052292
-0.07029052078723907, 3.2989814281463623, -0.14326220750808716
-0.07073929160833359, 3.304638385772705, -0.1452459990978241
-0.07166606187820435, 3.310541868209839, -0.1440979540348053
-0.0718693807721138, 3.315948724746704, -0.14543329179286957
-0.07350356131792068, 3.3213870525360107, -0.14459599554538727
-0.07333704829216003, 3.3267416954040527, -0.14590707421302795
-0.07436788827180862, 3.3318188190460205, -0.1458730697631836
-0.07411136478185654, 3.3368470668792725, -0.14853033423423767
-0.07557447254657745, 3.3420755863189697, -0.14556464552879333
-0.07548537850379944, 3.3468477725982666, -0.1493653953075409
-0.0763329491019249, 3.3520894050598145, -0.14819647371768951
-0.07558351755142212, 3.3576245307922363, -0.15058626234531403
-0.07583567500114441, 3.364278554916382, -0.14663898944854736
-0.0762723833322525, 3.370529890060425, -0.15427623689174652
-0.07516007870435715, 3.378507614135742, -0.14905451238155365
-0.07592873275279999, 3.386746406555176, -0.15014836192131042
-0.07449948042631149, 3.3945064544677734, -0.1587040275335312
-0.07452752441167831, 3.404207229614258, -0.15617507696151733
-0.07409867644309998, 3.4138693809509277, -0.16022361814975739
-0.07474645227193832, 3.4248955249786377, -0.1569095402956009
-0.07488053292036057, 3.436149835586548, -0.15702569484710693
-0.07358559221029282, 3.4474213123321533, -0.16264960169792175
-0.0732761099934578, 3.4597113132476807, -0.16468241810798645
-0.07538289576768875, 3.4730093479156494, -0.15993185341358185
-0.07279812544584274, 3.484788417816162, -0.1725783497095108
-0.07255072891712189, 3.49873948097229, -0.1665719747543335
-0.07420793175697327, 3.511967897415161, -0.1661617010831833
-0.07144888490438461, 3.524202346801758, -0.17671974003314972
-0.07455321401357651, 3.5377354621887207, -0.1770300269126892
-0.0737130418419838, 3.5515434741973877, -0.17386077344417572
-0.07675254344940186, 3.5645833015441895, -0.17484666407108307
-0.0764254555106163, 3.576903820037842, -0.18353576958179474
-0.07858967036008835, 3.5909643173217773, -0.17352893948554993
-0.07938457280397415, 3.603152275085449, -0.1797492504119873
-0.07792318612337112, 3.614827871322632, -0.18948261439800262
-0.08201606571674347, 3.6290018558502197, -0.17599064111709595
-0.08285899460315704, 3.640735626220703, -0.17932386696338654
-0.08197023719549179, 3.6525444984436035, -0.1826067566871643
-0.0840022936463356, 3.664832353591919, -0.17823342978954315
-0.08623858541250229, 3.6767075061798096, -0.1734572947025299
-0.08382457494735718, 3.6872828006744385, -0.1798894703388214
-0.08522044867277145, 3.6984691619873047, -0.17764446139335632
-0.0870993584394455, 3.709188461303711, -0.1763160526752472
-0.08518824726343155, 3.719447374343872, -0.17786839604377747
-0.09070060402154922, 3.730353593826294, -0.1705760955810547
-0.08931335061788559, 3.739346504211426, -0.17943508923053741
-0.08683739602565765, 3.749368906021118, -0.17899756133556366
-0.08957446366548538, 3.7594187259674072, -0.175242081284523
-0.09001591801643372, 3.768413782119751, -0.17511139810085297
-0.08522607386112213, 3.776320695877075, -0.18336479365825653
-0.09129999577999115, 3.7854273319244385, -0.17810021340847015
-0.08737365901470184, 3.79388689994812, -0.17799592018127441
-0.0885111466050148, 3.8019661903381348, -0.17779143154621124
-0.0882502943277359, 3.809565544128418, -0.1802005022764206
-0.08747859299182892, 3.8171067237854004, -0.1808815747499466
-0.087600938975811, 3.8248469829559326, -0.1758776754140854
-0.08677217364311218, 3.8314499855041504, -0.18066489696502686
-0.08733142912387848, 3.8386905193328857, -0.17478591203689575
-0.08587271720170975, 3.84472918510437, -0.1795724630355835
-0.08632443100214005, 3.8511228561401367, -0.17812789976596832
-0.08493869751691818, 3.8574323654174805, -0.17865566909313202
-0.08586762845516205, 3.8638577461242676, -0.17646361887454987
-0.08416462689638138, 3.8696444034576416, -0.18007521331310272
-0.08509223908185959, 3.875279426574707, -0.18302805721759796
-0.08501769602298737, 3.881067991256714, -0.18365558981895447
-0.08356121927499771, 3.8869524002075195, -0.18284888565540314
-0.08513984829187393, 3.892596960067749, -0.18243621289730072
-0.08440867811441422, 3.8976478576660156, -0.18685033917427063
-0.08414158970117569, 3.9030466079711914, -0.18544523417949677
-0.08491724729537964, 3.908137559890747, -0.18668922781944275
-0.08456617593765259, 3.913464069366455, -0.18325486779212952
-0.08507287502288818, 3.917496919631958, -0.18675017356872559
-0.08701689541339874, 3.9214112758636475, -0.1816503405570984
-0.08775367587804794, 3.923886299133301, -0.18162918090820312
-0.08734428137540817, 3.925816059112549, -0.18033649027347565
-0.08884859830141068, 3.9271416664123535, -0.17848704755306244
-0.08945489674806595, 3.928313732147217, -0.17892169952392578
-0.09074176102876663, 3.929346799850464, -0.1762898713350296
-0.0921938493847847, 3.929867744445801, -0.17633868753910065
-0.09228503704071045, 3.9300618171691895, -0.18051885068416595
-0.09321418404579163, 3.9304141998291016, -0.18052423000335693
-0.09700451046228409, 3.930727243423462, -0.17954441905021667
-0.10165922343730927, 3.9311764240264893, -0.1780065894126892
-0.10537153482437134, 3.9315264225006104, -0.17550764977931976
-0.10800094902515411, 3.9315223693847656, -0.1776287853717804
-0.11294139176607132, 3.9314498901367188, -0.17723700404167175
-0.11343280971050262, 3.9309659004211426, -0.18237727880477905
-0.11874757707118988, 3.931065082550049, -0.17985723912715912
-0.1253935694694519, 3.9311089515686035, -0.18037185072898865
-0.1260150820016861, 3.9302737712860107, -0.18580438196659088
-0.13248881697654724, 3.930570602416992, -0.18293431401252747
-0.13661238551139832, 3.929831027984619, -0.1863025277853012
-0.1431928277015686, 3.93011212348938, -0.18252183496952057
-0.14633840322494507, 3.9296255111694336, -0.18380500376224518
-0.15282446146011353, 3.9296562671661377, -0.18271295726299286
-0.15943437814712524, 3.929415702819824, -0.18138161301612854
-0.16489273309707642, 3.9289748668670654, -0.1831224411725998
-0.16975204646587372, 3.9287161827087402, -0.18244345486164093
-0.1772984117269516, 3.928610324859619, -0.17997898161411285
-0.18121038377285004, 3.9280755519866943, -0.18181119859218597
-0.18896785378456116, 3.927708148956299, -0.18029960989952087
-0.1956665962934494, 3.9276087284088135, -0.1781357079744339
-0.201049342751503, 3.926908493041992, -0.18144717812538147
-0.20958122611045837, 3.926677942276001, -0.17802773416042328
-0.21254225075244904, 3.9262211322784424, -0.17994989454746246
-0.21788588166236877, 3.925869941711426, -0.1787382960319519
-0.22493651509284973, 3.92565655708313, -0.1762314885854721
-0.23283299803733826, 3.9249796867370605, -0.17786607146263123
-0.23600803315639496, 3.9247567653656006, -0.17604905366897583
-0.2425694465637207, 3.923722982406616, -0.18113283812999725
-0.247893825173378, 3.9232897758483887, -0.18225792050361633
-0.25441157817840576, 3.9234979152679443, -0.17565098404884338
-0.25951293110847473, 3.9226982593536377, -0.17857806384563446
-0.2654832899570465, 3.9225172996520996, -0.17586854100227356
-0.2731977701187134, 3.9218175411224365, -0.17735087871551514
-0.28016039729118347, 3.920820951461792, -0.1814151257276535
-0.2881968319416046, 3.9204134941101074, -0.17937682569026947
-0.293833464384079, 3.9199588298797607, -0.17831866443157196
-0.30176132917404175, 3.918779134750366, -0.18227453529834747
